AÑO,MES,MAQUINA,CENTRAL,AGENTE,AGENTE_DESCRIPCION,TIPO_MAQUINA,FUENTE_GENERACION,TECNOLOGIA,COMBUSTIBLE,CONSUMO
2013,2013-11-01,LDLATG02,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,22789.16
2013,2013-11-01,LDLATG03,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,22946.04
2013,2013-11-01,LEDETV01,LEDE,LEDESMYA,LEDESMA SAAI                  ,TURBO VAPOR,Térmica,TV,GAS NATURAL,57.910000000000004
2013,2013-11-01,LEVATG01,LEVA,EPECORDG,EPEC GENERACION               ,TURBO GAS,Térmica,TG,GAS NATURAL,2599.9700000000003
2013,2013-11-01,LEVATG02,LEVA,EPECORDG,EPEC GENERACION               ,TURBO GAS,Térmica,TG,GAS NATURAL,2589.4500000000003
2013,2013-11-01,LIBEDI01,LIBE,CTLIBSMG,CT LIBERTADOR GSM - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,187.26
2013,2013-11-01,LINCDI01,LINC,CTLINCOG,CT LINCOLN - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,254.16
2013,2013-11-01,LLOMDI01,LLOM,CTLOMITG,CT LAS LOMITAS - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,42.4
2013,2013-11-01,LOBODI01,LOBO,CTLOBBSG,CT LOBOS BS.AS - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,327.96
2013,2013-11-01,LPALDI01,LPAL,CTLPALMG,CT LAS PALMAS - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,185.62
2013,2013-11-01,LPLADI01,LPLA,CTLAPLAG,CT LA PLATA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,57.29
2013,2013-11-01,LRIDDI01,LRID,CTLARIOG,CT LA RIOJA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,238.51
2013,2013-11-01,LRIOTG22,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS NATURAL,706.12
2013,2013-11-01,LRIOTG23,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS NATURAL,1345.07
2013,2013-11-01,LRIOTG23,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS OIL,11.01
2013,2013-11-01,LRISDI01,LRIS,CTLARSUG,CT LA RIOJA SUR- ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,553.09
2013,2013-11-01,MAGDDI01,MAGD,CTMAGDAG,CT MAGDALENA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,65.07000000000001
2013,2013-11-01,MATHTG01,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,327.74
2013,2013-11-01,MATHTG02,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,300.88
2013,2013-11-01,MDAJTG17,MDAJ,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,679.0
2013,2013-11-01,MDPATG12,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,1649.92
2013,2013-11-01,MDPATG13,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,3736.3
2013,2013-11-01,MDPATG19,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,613.3000000000001
2013,2013-11-01,MDPATG20,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,1622.5
2013,2013-11-01,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,1496.48
2013,2013-11-01,MDPATV08,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,6242.17
2013,2013-11-01,MIR1DI01,MIR1,CTMIRMAG,CT MIRAMAR I - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,87.07000000000001
2013,2013-11-01,MMARTG01,MMAR,GMEDITEG,GEN.MEDITERRANEA (EX ENRON),TURBO GAS,Térmica,CC,GAS NATURAL,6646.5
2013,2013-11-01,MMARTG02,MMAR,GMEDITEG,GEN.MEDITERRANEA (EX ENRON),TURBO GAS,Térmica,CC,GAS NATURAL,6445.95
2013,2013-11-01,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS NATURAL,8537.710000000001
2013,2013-11-01,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS NATURAL,2982.76
2013,2013-11-01,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,TURBO GAS,Térmica,TG,GAS NATURAL,8480.39
2013,2013-11-01,MSEVTG01,MSEV,ARCOMSXA,ARCOR MARIO SEVESO ARROYITO,TURBO GAS,Térmica,TG,GAS NATURAL,4644.79
2013,2013-11-01,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,17.45
2013,2013-11-01,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,5883.26
2013,2013-11-01,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,7836.34
2013,2013-11-01,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,891.85
2013,2013-11-01,NIDETV,NIDE,NIDEJU1A,NIDERA SAFORCADA-Junin        ,TURBO VAPOR,Térmica,TV,GAS NATURAL,5.34
2013,2013-11-01,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,Térmica,TV,GAS NATURAL,2.22
2013,2013-11-01,OLADTG01,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,409.29
2013,2013-11-01,OLADTG02,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,392.09000000000003
2013,2013-11-01,ORADDI01,ORAD,CTORANAG,CT ORAN - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,557.62
2013,2013-11-01,PARATG01,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,279.99
2013,2013-11-01,PARATG01,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,5.05
2013,2013-11-01,PARATG02,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,262.02
2013,2013-11-01,PARATG02,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,0.97
2013,2013-11-01,PATATG01,PATA,ESURESUG,ENERGIA DEL SUR S.A.          ,TURBO GAS,Térmica,CC,GAS NATURAL,747.97
2013,2013-11-01,PATATG02,PATA,ESURESUG,ENERGIA DEL SUR S.A.          ,TURBO GAS,Térmica,CC,GAS NATURAL,751.21
2013,2013-11-01,PATATV01,PATA,ESURESUG,ENERGIA DEL SUR S.A.          ,TURBO VAPOR,Térmica,CC,GAS NATURAL,328.1
2013,2013-11-01,PEHUDI01,PEHU,CTPEHUAG,CT PEHUAJO - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,909.49
2013,2013-11-01,PHUITG01,PHUI,YPFPHUQA,YPF Autogenerador Pza. Huincul,TURBO GAS,Térmica,TG,GAS NATURAL,3623.0
2013,2013-11-01,PICADI01,PICA,CTPINDCG,CT PARQUE INDUSTR.CATAM-ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,759.35
2013,2013-11-01,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS NATURAL,29533.88
2013,2013-11-01,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS OIL,135.85
2013,2013-11-01,PILATV02,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,Térmica,TV,GAS NATURAL,3243.02
2013,2013-11-01,PILATV03,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,Térmica,TV,GAS NATURAL,9520.72
2013,2013-11-01,PILATV04,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,Térmica,TV,GAS NATURAL,9239.85
2013,2013-11-01,PINATG07,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,720.44
2013,2013-11-01,PINATG08,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,796.32
2013,2013-11-01,PINATG09,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,1195.93
2013,2013-11-01,PINATG10,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,706.87
2013,2013-11-01,PIQIDI01,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,MOTOR DIESEL,Térmica,DI,GAS NATURAL,3461.9300000000003
2013,2013-11-01,PIRADI01,PIRA,CTPIRANG,CT PIRANE - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,175.92000000000002
2013,2013-11-01,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,Térmica,TV,FUEL OIL,6469.2
2013,2013-11-01,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,Térmica,TV,GAS NATURAL,8039.92
2013,2013-11-01,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,Térmica,TV,FUEL OIL,14701.69
2013,2013-11-01,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,Térmica,TV,GAS NATURAL,7599.46
2013,2013-11-01,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,Térmica,TV,FUEL OIL,23994.62
2013,2013-11-01,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,Térmica,TV,GAS NATURAL,4587.33
2013,2013-11-01,PPATDI01,PPAT,CTPATRIG,CT PASO DE LA PATRIA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,217.66
2013,2013-11-01,PPNOTG02,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,TURBO GAS,Térmica,TG,GAS NATURAL,2813.13
2013,2013-11-01,PTR1TG23,PTR1,CTPATAGG,C.T. PATAGONICAS SA           ,TURBO GAS,Térmica,TG,GAS NATURAL,554.94
2013,2013-11-01,PTR1TG25,PTR1,CTPATAGG,C.T. PATAGONICAS SA           ,TURBO GAS,Térmica,TG,GAS NATURAL,32.79
2013,2013-11-01,RAFADI01,RAFA,CTRAFAEG,CT RAFAELA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,34.22
2013,2013-11-01,RCUATG02,RCUA,EPECORDG,EPEC GENERACION               ,TURBO GAS,Térmica,TG,GAS NATURAL,1400.16
2013,2013-11-01,REALDI01,REAL,CTREALIG,CT REALICO - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,320.99
2013,2013-11-01,RESCDI01,RESC,CTRESCAG,C.T.REMED.DE ESCALADA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,51.29
2013,2013-11-01,ROCATG01,ROCA,CTROCARG,CT ROCA SA,TURBO GAS,Térmica,TG,GAS NATURAL,2352.52
2013,2013-11-01,RSAUDI01,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,MOTOR DIESEL,Térmica,DI,GAS NATURAL,5832.59
2013,2013-11-01,RTERTG01,RTER,GENCORDG,GENERADORA CORDOBA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,1590.8700000000001
2013,2013-11-01,RTERTG02,RTER,GENCORDG,GENERADORA CORDOBA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,1467.09
2013,2013-11-01,SARCTG21,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,237.5
2013,2013-11-01,SARCTG21,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS OIL,210.27
2013,2013-11-01,SARCTG22,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,22.5
2013,2013-11-01,SARCTG22,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS OIL,450.76
2013,2013-11-01,SARCTG23,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,370.0
2013,2013-11-01,SFRATG01,SFRA,EPECORDG,EPEC GENERACION               ,TURBO GAS,Térmica,TG,GAS NATURAL,1504.8700000000001
2013,2013-11-01,SFRATG02,SFRA,EPECORDG,EPEC GENERACION               ,TURBO GAS,Térmica,TG,GAS NATURAL,2622.71
2013,2013-11-01,SHELTG01,SHEL,SHELDSCA,SHELL CAPSA PTA. DOCK SUD     ,TURBO GAS,Térmica,TG,GAS NATURAL,538.28
2013,2013-11-01,SLTODI01,SLTO,CTSALTOG,CT SALTO - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,492.5
2013,2013-11-01,SMARDI01,SMAR,EDECATKG,EDECAT GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,78.68
2013,2013-11-01,SMTUTG01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,17825.79
2013,2013-11-01,SMTUTG02,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,24311.87
2013,2013-11-01,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,7911.41
2013,2013-11-01,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,74.06
2013,2013-11-01,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,3945.21
2013,2013-11-01,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,4341.42
2013,2013-11-01,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,79.46000000000001
2013,2013-11-01,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,2276.5
2013,2013-11-01,SNICTV13,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,6760.3
2013,2013-11-01,SNICTV14,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,7457.49
2013,2013-11-01,SOESTG03,SOES,EPECORDG,EPEC GENERACION               ,TURBO GAS,Térmica,TG,GAS NATURAL,1541.78
2013,2013-11-01,SOLATG01,SOLA,SOLALB2A,SOLALBAN ENERGIA SA,TURBO GAS,Térmica,TG,GAS NATURAL,4575.25
2013,2013-11-01,SORRTV13,SORR,CTSORREG,C.TERMICA SORRENTO            ,TURBO VAPOR,Térmica,TV,FUEL OIL,2061.73
2013,2013-11-01,SORRTV13,SORR,CTSORREG,C.TERMICA SORRENTO            ,TURBO VAPOR,Térmica,TV,GAS NATURAL,9970.130000000001
2013,2013-11-01,SPE2DI01,SPE2,CTSAEN2G,CT SAENZ PEÑA II- ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,114.41
2013,2013-11-01,SPENDI01,SPEN,CTSAENZG,CT SAENZ PEÑA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,142.62
2013,2013-11-01,SROSDI01,SROS,CTSROSAG,CT SANTA ROSA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,423.1
2013,2013-11-01,TANDTG02,TAND,TERMOANG,C.T. SALTA (TERMOANDES),TURBO GAS,Térmica,TG,GAS NATURAL,37691.12
2013,2013-11-01,TARDDI01,TARD,CTTARTAG,CT TARTAGAL - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,323.31
2013,2013-11-01,TERVDI01,TERV,CTTEREVG,CT TEREVINTOS - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,542.63
2013,2013-11-01,TIMBTG01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS NATURAL,41471.3
2013,2013-11-01,TIMBTG01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS OIL,221.95000000000002
2013,2013-11-01,TIMBTG02,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS NATURAL,41402.99
2013,2013-11-01,TIMBTG02,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS OIL,463.28000000000003
2013,2013-11-01,TINODI01,TINO,CTTINOGG,CT TINOGASTA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,379.14
2013,2013-11-01,TUCUTG01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,2035.3400000000001
2013,2013-11-01,TUCUTG02,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,28041.93
2013,2013-11-01,VANGDI01,VANG,CTVANGEG,CT VILLA ANGELA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,327.15000000000003
2013,2013-11-01,VGADDI01,VGAD,CTGVILLG,CT GRAL. VILLEGAS - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,308.27
2013,2013-11-01,VGESTG11,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,485.72
2013,2013-11-01,VGESTG14,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,12.16
2013,2013-11-01,VGESTG16,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,289.79
2013,2013-11-01,VGESTG18,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,TURBO GAS,Térmica,TG,GAS NATURAL,5494.9400000000005
2013,2013-11-01,VIALDI01,VIAL,CTVIALEG,CT VIALE - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,19.32
2013,2013-11-01,VMARTG02,VMAR,EPECORDG,EPEC GENERACION               ,TURBO GAS,Térmica,TG,GAS NATURAL,1562.75
2013,2013-11-01,VREGDI01,VREG,CTVREGIG,CT VILLA REGINA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,18.68
2013,2013-11-01,VTUDDI01,VTUD,CTVTUERG,CT VENADO TUERTO - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,90.99
2013,2013-11-01,YPFATG01,YPFA,YPFLPEZA,YPF LOS PERALES AUTOG,TURBO GAS,Térmica,TG,GAS NATURAL,8915.5
2013,2013-12-01,ABRODI01,ABRO,CTABROWG,C.T. ALMIRANTE BROWN - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1102.7
2013,2013-12-01,ACAJTG03,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON           ,TURBO GAS,Térmica,CC,GAS NATURAL,12214.69
2013,2013-12-01,ACAJTG04,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON           ,TURBO GAS,Térmica,CC,GAS NATURAL,12696.05
2013,2013-12-01,ACAJTG06,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,TURBO GAS,Térmica,CC,GAS NATURAL,36398.06
2013,2013-12-01,AESPTG01,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,Térmica,CC,GAS NATURAL,51096.840000000004
2013,2013-12-01,AESPTG02,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,Térmica,CC,GAS NATURAL,49162.15
2013,2013-12-01,ALEMDI01,ALEM,CTALEMNG,CT ALEM - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,2196.13
2013,2013-12-01,ALOMDI01,ALOM,YPFLOMQA,CENTRAL TÉRMICA LOMITA AUTOG.,MOTOR DIESEL,Térmica,DI,GAS NATURAL,2203.87
2013,2013-12-01,ALUMDI01,ALUM,CTALUMIG,CT ALUMINÉ - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,182.28
2013,2013-12-01,ANATDI01,ANAT,CTANATUG,CT AÑATUYA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,2155.8
2013,2013-12-01,ANATDI02,ANAT,CTANAT2G,CT AÑATUYA II - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,928.85
2013,2013-12-01,APARTV01,APAR,SIDESN1A,SIDERAR PTA. IND. SAN NICOLAS ,TURBO VAPOR,Térmica,TV,GAS NATURAL,53.89
2013,2013-12-01,ARGETG01,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),TURBO GAS,Térmica,TG,GAS NATURAL,24395.52
2013,2013-12-01,ARISDI01,ARIS,CTARISTG,CT ARISTOBULO DEL VALLE-ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1618.99
2013,2013-12-01,ARMATG01,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,606.21
2013,2013-12-01,ARMATG02,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,581.97
2013,2013-12-01,ARMATG03,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,3801.94
2013,2013-12-01,ARREDI01,ARRE,CTARRECG,CT ARRECIFES-ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1342.05
2013,2013-12-01,AVALTG21,AVAL,CTALVALG,C.TERMICA ALTO VALLE          ,TURBO GAS,Térmica,TG,GAS NATURAL,1495.67
2013,2013-12-01,AVALTG22,AVAL,CTALVALG,C.TERMICA ALTO VALLE          ,TURBO GAS,Térmica,CC,GAS NATURAL,6399.01
2013,2013-12-01,AVALTG23,AVAL,CTALVALG,C.TERMICA ALTO VALLE          ,TURBO GAS,Térmica,CC,GAS NATURAL,6095.6900000000005
2013,2013-12-01,BARIDI01,BARI,CTBARILG,CT BARILOCHE - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,937.23
2013,2013-12-01,BBLATV29,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,Térmica,TV,FUEL OIL,37534.24
2013,2013-12-01,BBLATV29,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,Térmica,TV,GAS NATURAL,1360.8500000000001
2013,2013-12-01,BBLATV30,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,Térmica,TV,FUEL OIL,30760.93
2013,2013-12-01,BBLATV30,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,Térmica,TV,GAS NATURAL,619.27
2013,2013-12-01,BLOPTG01,BLOP,CTBRILOG,CT BRIGADIER LOPEZ - ENARSA,TURBO GAS,Térmica,TG,GAS NATURAL,42565.73
2013,2013-12-01,BRAGTG01,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,3082.15
2013,2013-12-01,BRAGTG02,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,3449.03
2013,2013-12-01,BSASTG01,BSAS,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,Térmica,CC,GAS NATURAL,34863.76
2013,2013-12-01,BVILDI01,BVIL,CTBELLVG,CT BELL VILLE - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1808.1100000000001
2013,2013-12-01,CACHDI01,CACH,EDESASAG,EDESASA GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,10.67
2013,2013-12-01,CAFADI01,CAFA,EDESASAG,EDESASA GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,93.34
2013,2013-12-01,CASTDI01,CAST,CTCASTEG,CT CASTELLI - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,2051.7200000000003
2013,2013-12-01,CATADI01,CATA,EDECATKG,EDECAT GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,1120.14
2013,2013-12-01,CATDDI01,CATD,CTCATAMG,CT CATAMARCA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1931.1200000000001
2013,2013-12-01,CAVIDI01,CAVI,CTCAVIAG,CT CAVIAHUE - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,164.76
2013,2013-12-01,CEPUTG11,NPUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO GAS,Térmica,CC,GAS NATURAL,45416.18
2013,2013-12-01,CEPUTG12,NPUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO GAS,Térmica,CC,GAS NATURAL,43518.4
2013,2013-12-01,CEREDI01,CERE,CTCERESG,CT CERES - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1462.13
2013,2013-12-01,CHARDI01,CHAR,CTCHARAG,CT CHARATA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,466.41
2013,2013-12-01,CHARDI02,CHAR,CTCHARAG,CT CHARATA - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,444.08
2013,2013-12-01,CHLEDI01,CHLE,CTCHILEG,CT CHILECITO - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1022.38
2013,2013-12-01,CIPODI01,CIPO,CTCIPOLG,CT CIPOLLETI - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,185.98
2013,2013-12-01,COLBDI01,COLB,CTCOLBSG,CT COLON BS.AS - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1120.46
2013,2013-12-01,CORRDI01,CORR,CTCORRIG,CT CORRIENTES - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1728.06
2013,2013-12-01,COSTTG08,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,Térmica,CC,GAS NATURAL,49031.79
2013,2013-12-01,COSTTG09,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,Térmica,CC,GAS NATURAL,50061.19
2013,2013-12-01,COSTTV01,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,FUEL OIL,7133.97
2013,2013-12-01,COSTTV01,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,4970.82
2013,2013-12-01,COSTTV03,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,FUEL OIL,15631.210000000001
