momento,eolica,fotovoltaica,biocombustible,hidraulica,cubrimientoDem
04/06/2020 23:35,1350.67,0.0,97.53,135.89,8.89
04/06/2020 23:35,1350.67,0.0,97.53,135.89,8.89
04/06/2020 23:40,1337.13,0.0,97.53,135.89,8.88
04/06/2020 23:40,1337.13,0.0,97.53,135.89,8.88
04/06/2020 23:45,1308.64,0.0,97.53,135.89,8.78
04/06/2020 23:45,1308.64,0.0,97.53,135.89,8.78
04/06/2020 23:50,1283.65,0.0,97.53,135.89,8.75
04/06/2020 23:50,1283.65,0.0,97.53,135.89,8.75
04/06/2020 23:55,1277.58,0.0,97.53,137.04,8.77
04/06/2020 23:55,1277.58,0.0,97.53,137.04,8.77
05/06/2020 00:00,1280.51,0.0,96.51,136.03,8.85
05/06/2020 00:00,1280.51,0.0,96.51,136.03,8.85
05/06/2020 00:05,1288.56,0.0,96.51,137.16,8.9
05/06/2020 00:05,1288.56,0.0,96.51,137.16,8.9
05/06/2020 00:10,1309.03,0.0,96.51,136.08,9.09
05/06/2020 00:10,1309.03,0.0,96.51,136.08,9.09
05/06/2020 00:15,1309.41,0.0,96.51,137.15,9.13
05/06/2020 00:15,1309.41,0.0,96.51,137.15,9.13
05/06/2020 00:20,1301.43,0.0,96.51,137.15,9.19
05/06/2020 00:20,1301.43,0.0,96.51,137.15,9.19
05/06/2020 00:25,1286.65,0.0,96.51,137.15,9.2
05/06/2020 00:25,1286.65,0.0,96.51,137.15,9.2
05/06/2020 00:30,1283.46,0.0,96.51,137.15,9.24
05/06/2020 00:30,1283.46,0.0,96.51,137.15,9.24
05/06/2020 00:35,1266.1,0.0,96.51,136.15,9.25
05/06/2020 00:35,1266.1,0.0,96.51,136.15,9.25
05/06/2020 00:40,1240.6,0.0,96.51,136.15,9.18
05/06/2020 00:40,1240.6,0.0,96.51,136.15,9.18
05/06/2020 00:45,1213.79,0.0,96.51,136.15,9.09
05/06/2020 00:45,1213.79,0.0,96.51,136.15,9.09
05/06/2020 00:50,1204.82,0.0,96.51,136.15,9.06
05/06/2020 00:50,1204.82,0.0,96.51,136.15,9.06
05/06/2020 00:55,1202.89,0.0,97.58,136.15,9.14
05/06/2020 00:55,1202.89,0.0,97.58,136.15,9.14
05/06/2020 01:00,1218.88,0.0,97.58,136.15,9.33
05/06/2020 01:00,1218.88,0.0,97.58,136.15,9.33
05/06/2020 01:05,1225.84,0.0,97.58,136.15,9.41
05/06/2020 01:05,1225.84,0.0,97.58,136.15,9.41
05/06/2020 01:10,1228.68,0.0,96.46,136.15,9.5
05/06/2020 01:10,1228.68,0.0,96.46,136.15,9.5
05/06/2020 01:15,1245.76,0.0,96.46,136.15,9.64
05/06/2020 01:15,1245.76,0.0,96.46,136.15,9.64
05/06/2020 01:20,1249.52,0.0,96.46,136.15,9.76
05/06/2020 01:20,1249.52,0.0,96.46,136.15,9.76
05/06/2020 01:25,1269.05,0.0,96.46,136.15,9.93
05/06/2020 01:25,1269.05,0.0,96.46,136.15,9.93
05/06/2020 01:30,1278.24,0.0,96.46,135.14,10.13
05/06/2020 01:30,1278.24,0.0,96.46,135.14,10.13
05/06/2020 01:35,1291.26,0.0,96.46,135.14,10.27
05/06/2020 01:35,1291.26,0.0,96.46,135.14,10.27
05/06/2020 01:40,1276.36,0.0,97.47,135.14,10.21
05/06/2020 01:40,1276.36,0.0,97.47,135.14,10.21
05/06/2020 01:45,1254.44,0.0,96.38,135.14,10.09
05/06/2020 01:45,1254.44,0.0,96.38,135.14,10.09
05/06/2020 01:50,1263.28,0.0,97.42,136.16,10.12
05/06/2020 01:50,1263.28,0.0,97.42,136.16,10.12
05/06/2020 01:55,1287.59,0.0,96.36,136.16,10.34
05/06/2020 01:55,1287.59,0.0,96.36,136.16,10.34
05/06/2020 02:00,1293.96,0.0,97.38,136.16,10.29
05/06/2020 02:00,1293.96,0.0,97.38,136.16,10.29
05/06/2020 02:05,1310.14,0.0,97.38,136.16,10.52
05/06/2020 02:05,1310.14,0.0,97.38,136.16,10.52
05/06/2020 02:10,1336.58,0.0,97.38,135.04,10.77
05/06/2020 02:10,1336.58,0.0,97.38,135.04,10.77
05/06/2020 02:15,1347.29,0.0,97.38,136.09,10.81
05/06/2020 02:15,1347.29,0.0,97.38,136.09,10.81
05/06/2020 02:20,1370.39,0.0,96.37,136.09,10.92
05/06/2020 02:20,1370.39,0.0,96.37,136.09,10.92
05/06/2020 02:25,1393.21,0.0,96.37,136.09,11.09
05/06/2020 02:25,1393.21,0.0,96.37,136.09,11.09
05/06/2020 02:30,1408.06,0.0,94.23,136.09,11.26
05/06/2020 02:30,1408.06,0.0,94.23,136.09,11.26
05/06/2020 02:35,1397.95,0.0,94.23,136.09,11.13
05/06/2020 02:35,1397.95,0.0,94.23,136.09,11.13
05/06/2020 02:40,1389.96,0.0,94.23,136.09,11.09
05/06/2020 02:40,1389.96,0.0,94.23,136.09,11.09
05/06/2020 02:45,1360.7,0.0,94.23,136.09,10.93
05/06/2020 02:45,1360.7,0.0,94.23,136.09,10.93
05/06/2020 02:50,1341.85,0.0,94.23,136.09,10.8
05/06/2020 02:50,1341.85,0.0,94.23,136.09,10.8
05/06/2020 02:55,1316.19,0.0,94.23,136.09,10.61
05/06/2020 02:55,1316.19,0.0,94.23,136.09,10.61
05/06/2020 03:00,1322.15,0.0,94.23,136.09,10.74
05/06/2020 03:00,1322.15,0.0,94.23,136.09,10.74
05/06/2020 03:05,1334.98,0.0,94.23,136.09,10.78
05/06/2020 03:05,1334.98,0.0,94.23,136.09,10.78
05/06/2020 03:10,1354.9,0.0,94.23,136.09,10.93
05/06/2020 03:10,1354.9,0.0,94.23,136.09,10.93
05/06/2020 03:15,1349.84,0.0,94.23,136.09,10.92
05/06/2020 03:15,1349.84,0.0,94.23,136.09,10.92
05/06/2020 03:20,1326.79,0.0,95.31,136.09,10.79
05/06/2020 03:20,1326.79,0.0,95.31,136.09,10.79
05/06/2020 03:25,1295.47,0.0,94.23,136.09,10.6
05/06/2020 03:25,1295.47,0.0,94.23,136.09,10.6
05/06/2020 03:30,1302.92,0.0,95.49,136.09,10.75
05/06/2020 03:30,1302.92,0.0,95.49,136.09,10.75
05/06/2020 03:35,1315.95,0.0,96.88,136.09,10.87
05/06/2020 03:35,1315.95,0.0,96.88,136.09,10.87
05/06/2020 03:40,1317.87,0.0,96.88,136.09,10.88
05/06/2020 03:40,1317.87,0.0,96.88,136.09,10.88
05/06/2020 03:45,1317.34,0.0,96.88,137.11,10.9
05/06/2020 03:45,1317.34,0.0,96.88,137.11,10.9
05/06/2020 03:50,1298.19,0.0,95.76,136.0,10.8
05/06/2020 03:50,1298.19,0.0,95.76,136.0,10.8
05/06/2020 03:55,1290.36,0.0,95.76,136.0,10.69
05/06/2020 03:55,1290.36,0.0,95.76,136.0,10.69
05/06/2020 04:00,1282.78,0.0,96.79,136.0,10.68
05/06/2020 04:00,1282.78,0.0,96.79,136.0,10.68
05/06/2020 04:05,1278.17,0.0,96.79,136.0,10.62
05/06/2020 04:05,1278.17,0.0,96.79,136.0,10.62
05/06/2020 04:10,1283.05,0.0,96.79,136.0,10.67
05/06/2020 04:10,1283.05,0.0,96.79,136.0,10.67
05/06/2020 04:15,1287.8,0.0,96.79,136.0,10.72
05/06/2020 04:15,1287.8,0.0,96.79,136.0,10.72
05/06/2020 04:20,1289.05,0.0,96.79,136.0,10.71
05/06/2020 04:20,1289.05,0.0,96.79,136.0,10.71
05/06/2020 04:25,1298.57,0.0,96.79,136.0,10.83
05/06/2020 04:25,1298.57,0.0,96.79,136.0,10.83
05/06/2020 04:30,1300.72,0.0,96.79,136.0,10.86
05/06/2020 04:30,1300.72,0.0,96.79,136.0,10.86
05/06/2020 04:35,1293.33,0.0,96.79,136.0,10.68
05/06/2020 04:35,1293.33,0.0,96.79,136.0,10.68
05/06/2020 04:40,1282.11,0.0,96.79,136.0,10.61
05/06/2020 04:40,1282.11,0.0,96.79,136.0,10.61
05/06/2020 04:45,1264.4,0.0,96.79,137.06,10.42
05/06/2020 04:45,1264.4,0.0,96.79,137.06,10.42
05/06/2020 04:50,1256.41,0.0,98.01,135.88,10.55
05/06/2020 04:50,1256.41,0.0,98.01,135.88,10.55
05/06/2020 04:55,1266.23,0.0,96.95,135.88,10.6
05/06/2020 04:55,1266.23,0.0,96.95,135.88,10.6
05/06/2020 05:00,1270.76,0.0,96.95,136.88,10.92
05/06/2020 05:00,1270.76,0.0,96.95,136.88,10.92
05/06/2020 05:05,1281.68,0.0,96.95,136.88,10.64
05/06/2020 05:05,1281.68,0.0,96.95,136.88,10.64
05/06/2020 05:10,1289.27,0.0,96.95,136.88,10.68
05/06/2020 05:10,1289.27,0.0,96.95,136.88,10.68
05/06/2020 05:15,1300.6,0.0,96.95,135.75,10.79
05/06/2020 05:15,1300.6,0.0,96.95,135.75,10.79
05/06/2020 05:20,1312.26,0.0,96.95,136.76,10.86
05/06/2020 05:20,1312.26,0.0,96.95,136.76,10.86
05/06/2020 05:25,1298.19,0.0,87.77,136.76,10.73
05/06/2020 05:25,1298.19,0.0,87.77,136.76,10.73
05/06/2020 05:30,1291.51,0.0,87.76,135.64,10.63
05/06/2020 05:30,1291.51,0.0,87.76,135.64,10.63
05/06/2020 05:35,1286.15,0.0,87.76,135.64,10.55
05/06/2020 05:35,1286.15,0.0,87.76,135.64,10.55
05/06/2020 05:40,1274.4,0.0,89.75,135.64,10.63
05/06/2020 05:40,1274.4,0.0,89.75,135.64,10.63
05/06/2020 05:45,1265.82,0.0,97.62,136.68,10.69
05/06/2020 05:45,1265.82,0.0,97.62,136.68,10.69
05/06/2020 05:50,1267.91,0.0,97.62,136.68,10.64
05/06/2020 05:50,1267.91,0.0,97.62,136.68,10.64
05/06/2020 05:55,1276.41,0.0,97.55,135.63,10.72
05/06/2020 05:55,1276.41,0.0,97.55,135.63,10.72
05/06/2020 06:00,1279.21,0.0,97.55,135.63,10.7
05/06/2020 06:00,1279.21,0.0,97.55,135.63,10.7
05/06/2020 06:05,1273.58,0.0,97.55,136.87,10.53
05/06/2020 06:05,1273.58,0.0,97.55,136.87,10.53
05/06/2020 06:10,1297.95,0.0,97.57,136.87,10.6
05/06/2020 06:10,1297.95,0.0,97.57,136.87,10.6
05/06/2020 06:15,1309.04,0.0,96.57,136.87,10.64
05/06/2020 06:15,1309.04,0.0,96.57,136.87,10.64
05/06/2020 06:20,1346.32,0.0,97.71,136.87,10.83
05/06/2020 06:20,1346.32,0.0,97.71,136.87,10.83
05/06/2020 06:25,1363.38,0.0,96.6,135.87,10.92
05/06/2020 06:25,1363.38,0.0,96.6,135.87,10.92
05/06/2020 06:30,1347.43,0.0,96.6,135.87,10.78
05/06/2020 06:30,1347.43,0.0,96.6,135.87,10.78
05/06/2020 06:35,1343.98,0.0,96.5,135.87,10.79
05/06/2020 06:35,1343.98,0.0,96.5,135.87,10.79
05/06/2020 06:40,1334.77,0.0,96.02,135.87,10.74
05/06/2020 06:40,1334.77,0.0,96.02,135.87,10.74
05/06/2020 06:45,1336.1,0.0,95.44,135.87,10.7
05/06/2020 06:45,1336.1,0.0,95.44,135.87,10.7
05/06/2020 06:50,1333.19,0.0,95.44,135.87,10.66
05/06/2020 06:50,1333.19,0.0,95.44,135.87,10.66
05/06/2020 06:55,1339.05,0.0,94.91,136.89,10.57
05/06/2020 06:55,1339.05,0.0,94.91,136.89,10.57
05/06/2020 07:00,1357.79,0.0,96.6,134.83,10.87
05/06/2020 07:00,1357.79,0.0,96.6,134.83,10.87
05/06/2020 07:05,1355.04,0.0,95.31,135.99,10.77
05/06/2020 07:05,1355.04,0.0,95.31,135.99,10.77
05/06/2020 07:10,1363.65,0.0,95.6,135.99,10.68
05/06/2020 07:10,1363.65,0.0,95.6,135.99,10.68
05/06/2020 07:15,1368.61,0.0,94.5,135.99,10.64
05/06/2020 07:15,1368.61,0.0,94.5,135.99,10.64
05/06/2020 07:20,1377.17,0.0,96.79,135.99,10.61
05/06/2020 07:20,1377.17,0.0,96.79,135.99,10.61
05/06/2020 07:25,1370.36,0.0,95.53,135.99,10.52
05/06/2020 07:25,1370.36,0.0,95.53,135.99,10.52
05/06/2020 07:30,1361.39,0.0,95.85,135.99,10.39
05/06/2020 07:30,1361.39,0.0,95.85,135.99,10.39
05/06/2020 07:35,1363.29,0.0,95.85,135.99,10.36
05/06/2020 07:35,1363.29,0.0,95.85,135.99,10.36
05/06/2020 07:40,1366.46,0.0,96.02,135.99,10.32
05/06/2020 07:40,1366.46,0.0,96.02,135.99,10.32
05/06/2020 07:45,1360.52,0.0,96.02,135.99,10.22
05/06/2020 07:45,1360.52,0.0,96.02,135.99,10.22
05/06/2020 07:50,1370.14,0.0,97.15,135.99,10.26
05/06/2020 07:50,1370.14,0.0,97.15,135.99,10.26
05/06/2020 07:55,1396.87,0.0,97.15,135.92,10.41
05/06/2020 07:55,1396.87,0.0,97.15,135.92,10.41
05/06/2020 08:00,1428.04,0.0,95.63,135.92,10.56
05/06/2020 08:00,1428.04,0.0,95.63,135.92,10.56
05/06/2020 08:05,1464.43,0.0,95.59,135.92,10.76
05/06/2020 08:05,1464.43,0.0,95.59,135.92,10.76
05/06/2020 08:10,1467.54,0.0,95.59,135.92,10.72
05/06/2020 08:10,1467.54,0.0,95.59,135.92,10.72
05/06/2020 08:15,1469.03,0.0,95.19,135.92,10.69
05/06/2020 08:15,1469.03,0.0,95.19,135.92,10.69
05/06/2020 08:20,1488.15,0.0,95.19,135.92,10.78
05/06/2020 08:20,1488.15,0.0,95.19,135.92,10.78
05/06/2020 08:25,1502.68,0.0,96.42,135.92,10.84
05/06/2020 08:25,1502.68,0.0,96.42,135.92,10.84
05/06/2020 08:30,1503.6,1.33,94.71,135.92,10.82
05/06/2020 08:30,1503.6,1.33,94.71,135.92,10.82
05/06/2020 08:35,1516.11,3.42,94.71,135.92,10.91
05/06/2020 08:35,1516.11,3.42,94.71,135.92,10.91
05/06/2020 08:40,1516.34,7.75,94.1,135.92,10.92
05/06/2020 08:40,1516.34,7.75,94.1,135.92,10.92
05/06/2020 08:45,1492.35,11.1,94.75,135.92,10.72
05/06/2020 08:45,1492.35,11.1,94.75,135.92,10.72
05/06/2020 08:50,1485.8,19.3,94.75,135.92,10.71
05/06/2020 08:50,1485.8,19.3,94.75,135.92,10.71
05/06/2020 08:55,1491.82,35.41,87.4,135.92,10.66
05/06/2020 08:55,1491.82,35.41,87.4,135.92,10.66
05/06/2020 09:00,1497.97,48.99,84.93,136.98,10.67
05/06/2020 09:00,1497.97,48.99,84.93,136.98,10.67
05/06/2020 09:05,1504.66,61.38,87.01,135.97,10.74
05/06/2020 09:05,1504.66,61.38,87.01,135.97,10.74
05/06/2020 09:10,1511.65,73.93,93.57,135.97,10.79
05/06/2020 09:10,1511.65,73.93,93.57,135.97,10.79
05/06/2020 09:15,1500.57,88.62,93.05,135.97,10.77
05/06/2020 09:15,1500.57,88.62,93.05,135.97,10.77
05/06/2020 09:20,1488.22,105.27,91.96,135.97,10.7
05/06/2020 09:20,1488.22,105.27,91.96,135.97,10.7
05/06/2020 09:25,1485.84,120.23,92.04,135.97,10.71
05/06/2020 09:25,1485.84,120.23,92.04,135.97,10.71
05/06/2020 09:30,1492.3,137.43,93.01,142.92,10.84
05/06/2020 09:30,1492.3,137.43,93.01,142.92,10.84
05/06/2020 09:35,1488.95,154.44,93.15,142.92,10.9
05/06/2020 09:35,1488.95,154.44,93.15,142.92,10.9
05/06/2020 09:40,1468.21,168.7,94.08,142.92,10.85
05/06/2020 09:40,1468.21,168.7,94.08,142.92,10.85
05/06/2020 09:45,1477.55,183.71,93.6,142.92,10.98
05/06/2020 09:45,1477.55,183.71,93.6,142.92,10.98
05/06/2020 09:50,1467.81,201.65,92.48,143.94,10.94
05/06/2020 09:50,1467.81,201.65,92.48,143.94,10.94
05/06/2020 09:55,1454.11,213.73,92.58,143.94,10.86
05/06/2020 09:55,1454.11,213.73,92.58,143.94,10.86
05/06/2020 10:00,1416.67,224.68,93.63,143.94,10.71
05/06/2020 10:00,1416.67,224.68,93.63,143.94,10.71
05/06/2020 10:05,1402.3,236.88,93.24,143.94,10.63
05/06/2020 10:05,1402.3,236.88,93.24,143.94,10.63
05/06/2020 10:10,1376.97,247.43,92.27,142.85,10.48
05/06/2020 10:10,1376.97,247.43,92.27,142.85,10.48
05/06/2020 10:15,1343.71,256.51,91.54,143.9,10.35
05/06/2020 10:15,1343.71,256.51,91.54,143.9,10.35
05/06/2020 10:20,1297.74,266.53,91.5,143.9,10.11
05/06/2020 10:20,1297.74,266.53,91.5,143.9,10.11
05/06/2020 10:25,1255.78,276.51,92.17,143.9,9.94
05/06/2020 10:25,1255.78,276.51,92.17,143.9,9.94
05/06/2020 10:30,1210.32,280.99,94.8,142.82,9.73
05/06/2020 10:30,1210.32,280.99,94.8,142.82,9.73
05/06/2020 10:35,1176.44,284.54,94.54,143.85,9.54
05/06/2020 10:35,1176.44,284.54,94.54,143.85,9.54
05/06/2020 10:40,1161.89,288.12,94.23,143.85,9.51
05/06/2020 10:40,1161.89,288.12,94.23,143.85,9.51
05/06/2020 10:45,1140.9,291.85,93.63,143.85,9.33
05/06/2020 10:45,1140.9,291.85,93.63,143.85,9.33
05/06/2020 10:50,1128.95,294.16,93.68,143.85,9.27
05/06/2020 10:50,1128.95,294.16,93.68,143.85,9.27
05/06/2020 10:55,1106.35,294.16,91.73,143.85,9.2
05/06/2020 10:55,1106.35,294.16,91.73,143.85,9.2
05/06/2020 11:00,1113.86,296.27,93.54,143.85,9.22
05/06/2020 11:00,1113.86,296.27,93.54,143.85,9.22
05/06/2020 11:05,1119.45,297.46,92.26,143.85,9.26
05/06/2020 11:05,1119.45,297.46,92.26,143.85,9.26
05/06/2020 11:10,1111.35,298.5,93.51,143.85,9.18
05/06/2020 11:10,1111.35,298.5,93.51,143.85,9.18
05/06/2020 11:15,1080.32,298.5,92.6,142.8,8.98
05/06/2020 11:15,1080.32,298.5,92.6,142.8,8.98
05/06/2020 11:20,1072.66,298.5,93.79,142.8,8.95
05/06/2020 11:20,1072.66,298.5,93.79,142.8,8.95
05/06/2020 11:25,1036.7,298.5,93.75,142.8,8.71
05/06/2020 11:25,1036.7,298.5,93.75,142.8,8.71
05/06/2020 11:30,1033.63,297.46,94.82,142.8,8.7
05/06/2020 11:30,1033.63,297.46,94.82,142.8,8.7
05/06/2020 11:35,990.76,297.45,94.91,142.8,8.47
05/06/2020 11:35,990.76,297.45,94.91,142.8,8.47
05/06/2020 11:40,981.78,296.6,94.94,142.8,8.42
05/06/2020 11:40,981.78,296.6,94.94,142.8,8.42
05/06/2020 11:45,968.93,296.6,93.36,143.85,8.35
05/06/2020 11:45,968.93,296.6,93.36,143.85,8.35
05/06/2020 11:50,963.03,295.57,94.51,142.82,8.29
05/06/2020 11:50,963.03,295.57,94.51,142.82,8.29
05/06/2020 11:55,951.11,295.57,93.47,142.82,8.24
05/06/2020 11:55,951.11,295.57,93.47,142.82,8.24
05/06/2020 12:00,933.65,294.52,94.04,142.82,8.16
05/06/2020 12:00,933.65,294.52,94.04,142.82,8.16
05/06/2020 12:05,910.8,292.5,93.68,142.82,7.98
05/06/2020 12:05,910.8,292.5,93.68,142.82,7.98
05/06/2020 12:10,912.05,291.45,95.18,143.14,8.05
05/06/2020 12:10,912.05,291.45,95.18,143.14,8.05
05/06/2020 12:15,924.26,291.45,94.17,143.23,8.09
05/06/2020 12:15,924.26,291.45,94.17,143.23,8.09
05/06/2020 12:20,930.15,289.29,94.94,143.23,8.08
05/06/2020 12:20,930.15,289.29,94.94,143.23,8.08
05/06/2020 12:25,936.7,289.29,93.84,143.23,8.11
05/06/2020 12:25,936.7,289.29,93.84,143.23,8.11
05/06/2020 12:30,905.7,287.95,92.81,143.23,7.91
05/06/2020 12:30,905.7,287.95,92.81,143.23,7.91
05/06/2020 12:35,903.76,287.95,92.16,143.23,7.88
05/06/2020 12:35,903.76,287.95,92.16,143.23,7.88
05/06/2020 12:40,888.28,286.5,92.39,143.23,7.78
05/06/2020 12:40,888.28,286.5,92.39,143.23,7.78
05/06/2020 12:45,848.23,285.43,93.29,143.23,7.58
05/06/2020 12:45,848.23,285.43,93.29,143.23,7.58
05/06/2020 12:50,794.11,285.43,94.55,143.23,7.28
05/06/2020 12:50,794.11,285.43,94.55,143.23,7.28
05/06/2020 12:55,784.21,284.43,89.97,143.23,7.19
05/06/2020 12:55,784.21,284.43,89.97,143.23,7.19
05/06/2020 13:00,767.32,284.43,91.01,143.23,7.11
05/06/2020 13:00,767.32,284.43,91.01,143.23,7.11
05/06/2020 13:05,776.7,283.42,89.84,142.22,7.1
05/06/2020 13:05,776.7,283.42,89.84,142.22,7.1
05/06/2020 13:10,800.54,283.42,89.84,142.22,7.26
05/06/2020 13:10,800.54,283.42,89.84,142.22,7.26
05/06/2020 13:15,838.69,283.42,89.94,142.22,7.49
05/06/2020 13:15,838.69,283.42,89.94,142.22,7.49
05/06/2020 13:20,884.81,282.4,89.94,142.22,7.76
05/06/2020 13:20,884.81,282.4,89.94,142.22,7.76
05/06/2020 13:25,950.07,282.4,91.06,142.22,8.09
05/06/2020 13:25,950.07,282.4,91.06,142.22,8.09
05/06/2020 13:30,982.24,282.4,90.95,142.22,8.29
05/06/2020 13:30,982.24,282.4,90.95,142.22,8.29
05/06/2020 13:35,1029.6,282.4,89.9,142.22,8.57
05/06/2020 13:35,1029.6,282.4,89.9,142.22,8.57
05/06/2020 13:40,1070.87,282.4,89.84,142.22,8.83
05/06/2020 13:40,1070.87,282.4,89.84,142.22,8.83
05/06/2020 13:45,1077.96,282.4,91.51,142.22,8.88
05/06/2020 13:45,1077.96,282.4,91.51,142.22,8.88
05/06/2020 13:50,1070.25,282.4,91.88,142.22,8.86
05/06/2020 13:50,1070.25,282.4,91.88,142.22,8.86
05/06/2020 13:55,1068.54,283.51,90.38,142.22,8.84
05/06/2020 13:55,1068.54,283.51,90.38,142.22,8.84
05/06/2020 14:00,1087.58,283.51,90.04,142.22,8.98
05/06/2020 14:00,1087.58,283.51,90.04,142.22,8.98
05/06/2020 14:05,1087.95,283.51,90.57,142.22,8.95
05/06/2020 14:05,1087.95,283.51,90.57,142.22,8.95
05/06/2020 14:10,1091.22,283.51,90.31,142.22,8.97
05/06/2020 14:10,1091.22,283.51,90.31,142.22,8.97
05/06/2020 14:15,1109.23,284.56,90.18,142.22,9.11
05/06/2020 14:15,1109.23,284.56,90.18,142.22,9.11
05/06/2020 14:20,1121.83,284.56,91.27,142.22,9.18
05/06/2020 14:20,1121.83,284.56,91.27,142.22,9.18
05/06/2020 14:25,1119.77,284.56,91.23,142.18,9.22
05/06/2020 14:25,1119.77,284.56,91.23,142.18,9.22
05/06/2020 14:30,1131.92,284.56,91.54,142.18,9.26
05/06/2020 14:30,1131.92,284.56,91.54,142.18,9.26
05/06/2020 14:35,1127.27,285.58,91.08,142.18,9.26
05/06/2020 14:35,1127.27,285.58,91.08,142.18,9.26
05/06/2020 14:40,1084.78,286.68,90.0,142.18,9.04
05/06/2020 14:40,1084.78,286.68,90.0,142.18,9.04
05/06/2020 14:45,1086.05,287.97,91.01,142.18,9.04
05/06/2020 14:45,1086.05,287.97,91.01,142.18,9.04
05/06/2020 14:50,1092.36,287.97,86.81,142.18,9.1
05/06/2020 14:50,1092.36,287.97,86.81,142.18,9.1
05/06/2020 14:55,1094.44,289.22,86.81,142.18,9.12
05/06/2020 14:55,1094.44,289.22,86.81,142.18,9.12
05/06/2020 15:00,1078.98,289.22,86.81,142.18,9.05
05/06/2020 15:00,1078.98,289.22,86.81,142.18,9.05
05/06/2020 15:05,1085.16,289.22,86.81,142.18,9.11
05/06/2020 15:05,1085.16,289.22,86.81,142.18,9.11
05/06/2020 15:10,1084.38,287.77,86.81,142.18,9.13
05/06/2020 15:10,1084.38,287.77,86.81,142.18,9.13
05/06/2020 15:15,1056.63,287.77,86.81,142.18,8.98
05/06/2020 15:15,1056.63,287.77,86.81,142.18,8.98
05/06/2020 15:20,1011.6,287.77,84.63,142.18,8.74
05/06/2020 15:20,1011.6,287.77,84.63,142.18,8.74
05/06/2020 15:25,974.65,287.77,86.26,142.18,8.54
05/06/2020 15:25,974.65,287.77,86.26,142.18,8.54
05/06/2020 15:30,955.02,287.77,85.36,142.18,8.45
05/06/2020 15:30,955.02,287.77,85.36,142.18,8.45
05/06/2020 15:35,949.07,287.77,85.66,142.18,8.38
05/06/2020 15:35,949.07,287.77,85.66,142.18,8.38
05/06/2020 15:40,956.88,287.77,86.02,142.18,8.44
05/06/2020 15:40,956.88,287.77,86.02,142.18,8.44
05/06/2020 15:45,954.82,287.77,86.02,142.18,8.43
05/06/2020 15:45,954.82,287.77,86.02,142.18,8.43
05/06/2020 15:50,951.14,288.82,86.02,142.18,8.41
05/06/2020 15:50,951.14,288.82,86.02,142.18,8.41
05/06/2020 15:55,962.74,288.82,86.02,142.18,8.48
05/06/2020 15:55,962.74,288.82,86.02,142.18,8.48
05/06/2020 16:00,982.39,288.82,86.02,142.18,8.63
05/06/2020 16:00,982.39,288.82,86.02,142.18,8.63
05/06/2020 16:05,963.37,288.82,87.05,142.18,8.56
05/06/2020 16:05,963.37,288.82,87.05,142.18,8.56
05/06/2020 16:10,943.39,289.93,88.14,142.18,8.44
05/06/2020 16:10,943.39,289.93,88.14,142.18,8.44
05/06/2020 16:15,947.95,288.91,88.14,142.18,8.47
05/06/2020 16:15,947.95,288.91,88.14,142.18,8.47
05/06/2020 16:20,947.2,287.73,88.15,142.18,8.43
05/06/2020 16:20,947.2,287.73,88.15,142.18,8.43
05/06/2020 16:25,912.15,286.63,88.15,142.18,8.25
05/06/2020 16:25,912.15,286.63,88.15,142.18,8.25
05/06/2020 16:30,902.25,285.63,91.43,142.18,8.21
05/06/2020 16:30,902.25,285.63,91.43,142.18,8.21
05/06/2020 16:35,891.83,283.34,92.57,142.18,8.15
05/06/2020 16:35,891.83,283.34,92.57,142.18,8.15
05/06/2020 16:40,904.41,279.06,93.46,142.18,8.2
05/06/2020 16:40,904.41,279.06,93.46,142.18,8.2
05/06/2020 16:45,900.5,274.35,93.62,142.18,8.13
05/06/2020 16:45,900.5,274.35,93.62,142.18,8.13
05/06/2020 16:50,893.1,269.79,95.0,142.18,8.05
05/06/2020 16:50,893.1,269.79,95.0,142.18,8.05
05/06/2020 16:55,888.48,261.48,93.9,142.18,7.93
05/06/2020 16:55,888.48,261.48,93.9,142.18,7.93
05/06/2020 17:00,887.86,251.38,91.36,142.18,7.85
05/06/2020 17:00,887.86,251.38,91.36,142.18,7.85
05/06/2020 17:05,871.61,238.1,92.09,142.18,7.71
05/06/2020 17:05,871.61,238.1,92.09,142.18,7.71
05/06/2020 17:10,864.44,224.17,92.09,142.18,7.55
05/06/2020 17:10,864.44,224.17,92.09,142.18,7.55
05/06/2020 17:15,863.52,203.14,92.77,142.18,7.42
05/06/2020 17:15,863.52,203.14,92.77,142.18,7.42
05/06/2020 17:20,854.73,177.88,89.53,142.18,7.17
05/06/2020 17:20,854.73,177.88,89.53,142.18,7.17
05/06/2020 17:25,840.65,160.73,89.24,142.18,7.01
05/06/2020 17:25,840.65,160.73,89.24,142.18,7.01
05/06/2020 17:30,824.15,145.11,85.68,142.18,6.84
05/06/2020 17:30,824.15,145.11,85.68,142.18,6.84
05/06/2020 17:35,818.24,128.54,85.68,142.18,6.68
05/06/2020 17:35,818.24,128.54,85.68,142.18,6.68
05/06/2020 17:40,825.7,113.1,86.82,142.18,6.63
05/06/2020 17:40,825.7,113.1,86.82,142.18,6.63
05/06/2020 17:45,821.27,96.73,86.82,142.18,6.49
05/06/2020 17:45,821.27,96.73,86.82,142.18,6.49
05/06/2020 17:50,820.2,81.12,86.82,142.18,6.36
